PUMA_ch,borough,GRPIP,rent_deciles,rent_cat,HH_size,n,nyc_pums_Name
3705,Bronx,47,41-50,rent burdened,1,99,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,47,41-50,rent burdened,2,40,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,47,41-50,rent burdened,3,74,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,47,41-50,rent burdened,4,116,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,1,138,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,2,89,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,3,156,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,4,17,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,7,35,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,48,41-50,rent burdened,8,20,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,49,41-50,rent burdened,1,100,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,49,41-50,rent burdened,2,86,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,49,41-50,rent burdened,3,132,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,49,41-50,rent burdened,4,24,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,49,41-50,rent burdened,5,19,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,1,72,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,2,46,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,3,170,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,4,43,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,5,33,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,50,41-50,severly rent burdened,7,40,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,51,51-60,severly rent burdened,1,182,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,51,51-60,severly rent burdened,2,84,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,51,51-60,severly rent burdened,3,94,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,51,51-60,severly rent burdened,4,50,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,51,51-60,severly rent burdened,5,21,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,1,30,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,2,76,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,3,41,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,4,6,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,6,43,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,52,51-60,severly rent burdened,7,54,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,53,51-60,severly rent burdened,1,193,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,53,51-60,severly rent burdened,2,68,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,53,51-60,severly rent burdened,4,42,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,53,51-60,severly rent burdened,5,28,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,53,51-60,severly rent burdened,6,8,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,54,51-60,severly rent burdened,1,72,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,54,51-60,severly rent burdened,2,40,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,54,51-60,severly rent burdened,3,117,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,54,51-60,severly rent burdened,4,99,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,1,169,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,2,58,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,3,20,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,4,53,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,5,58,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,55,51-60,severly rent burdened,6,30,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,1,194,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,2,86,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,3,11,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,4,41,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,5,34,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,56,51-60,severly rent burdened,6,45,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,57,51-60,severly rent burdened,1,75,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,57,51-60,severly rent burdened,2,35,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,57,51-60,severly rent burdened,3,9,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,57,51-60,severly rent burdened,4,158,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,57,51-60,severly rent burdened,5,14,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,58,51-60,severly rent burdened,1,39,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,58,51-60,severly rent burdened,2,96,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,58,51-60,severly rent burdened,3,27,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,58,51-60,severly rent burdened,4,26,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,59,51-60,severly rent burdened,1,88,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,59,51-60,severly rent burdened,2,61,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,59,51-60,severly rent burdened,3,66,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,59,51-60,severly rent burdened,5,48,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,59,51-60,severly rent burdened,7,62,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,1,155,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,2,20,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,3,121,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,4,16,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,5,26,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,60,51-60,severly rent burdened,7,28,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,1,162,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,2,38,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,3,62,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,4,7,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,6,35,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,61,61-70,severly rent burdened,7,55,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,1,12,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,2,10,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,3,99,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,4,48,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,5,26,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,62,61-70,severly rent burdened,6,58,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,63,61-70,severly rent burdened,2,211,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,63,61-70,severly rent burdened,3,52,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,63,61-70,severly rent burdened,4,44,"Belmont, Crotona Park East & East Tremont"
3705,Bronx,63,61-70,severly rent burdened,6,21,"Belmont, Crotona Park East & East Tremont"
